167.067
12.4416
11.6299
11.8059
11.5931
11.4386
11.6125
12.3112
12.2277
11.2835
11.9525
12.4525
11.1488
11.5747
12.481
11.4858
11.4908
13.1008
11.7384
11.438
12.0755
12.2664
11.4844
11.544
11.5967
12.5982
10.6372
10.9145
11.3427
10.7546
10.8321
10.095
10.7869
10.5514
10.3948
10.8686
10.8033
10.3552
11.0581
10.6677
10.4562
11.2942
11.0595
10.0121
11.2445
10.1339
10.4438
11.3981
10.5373
10.5612
11.6067
10.4443
10.46
11.2288
9.92322
10.6932
11.4279
10.1211
11.3145
11.6163
10.3855
10.6857
10.8693
10.5104
10.8214
10.2682
10.5831
10.5182
10.8688
10.3847
10.1733
10.359
10.8772
10.3772
10.7625
11.0228
10.5129
11.1209
10.9242
10.5022
10.9728
11.5186
10.0696
10.7386
11.0411
9.85844
11.1533
10.874
10.0115
10.9682
10.3917
10.3494
10.7702
10.4743
10.6836
10.9135
10.4197
11.1352
10.9347
10.5387
